,id,chr,number,flag,code,desc
50,335103,NC_007558,78768152,0,DQ113907,Adult diarrheal rotavirus strain J19 viral segment 11
51,335103,NC_007549,78766369,0,DQ113898,Adult diarrheal rotavirus strain J19 viral segment 2
52,335103,NC_007551,78766821,0,DQ113900,Adult diarrheal rotavirus strain J19 viral segment 3
53,335103,NC_007550,78766647,0,DQ113899,Adult diarrheal rotavirus strain J19 viral segment 4
54,335103,NC_007552,78767039,0,DQ113901,Adult diarrheal rotavirus strain J19 viral segment 5
55,335103,NC_007553,78767273,0,DQ113902,Adult diarrheal rotavirus strain J19 viral segment 6
56,335103,NC_007555,78767691,0,DQ113904,Adult diarrheal rotavirus strain J19 viral segment 7
57,335103,NC_007554,78767504,0,DQ113903,Adult diarrheal rotavirus strain J19 viral segment 8
58,335103,NC_007556,78767825,0,DQ113905,Adult diarrheal rotavirus strain J19 viral segment 9
59,1513196,NC_012636,229342011,0,FJ360744,Aedes aegypti densovirus 2 viral segment Unknown
60,2010265,NC_035130,1211677420,0,MF176352,Aedes alboannulatus toti-like virus 1 viral segment Unknown
61,2010268,NC_035128,1211677410,0,MF176291,Aedes camptorhynchus negev-like virus viral segment Unknown
62,2010269,NC_035222,1215835632,0,MF176284,Aedes camptorhynchus reo-like virus viral segment 1
63,2010269,NC_035216,1215835613,0,MF176285,Aedes camptorhynchus reo-like virus viral segment 2
64,2010269,NC_035223,1215835635,0,MF176286,Aedes camptorhynchus reo-like virus viral segment 3
65,2010269,NC_035217,1215835616,0,MF176287,Aedes camptorhynchus reo-like virus viral segment 4
66,2010266,NC_035131,1211677423,0,MF176241,Aedes camptorhynchus toti-like virus 1 viral segment Unknown
67,390845,NC_012932,254688376,0,AB488408,Aedes flavivirus viral segment Unknown
68,341721,NC_007666,83721691,0,DQ087276,Aedes pseudoscutellaris reovirus viral segment 1
69,341721,NC_007667,83721693,0,DQ087277,Aedes pseudoscutellaris reovirus viral segment 2
70,341721,NC_007668,83721695,0,DQ087278,Aedes pseudoscutellaris reovirus viral segment 3
71,341721,NC_007669,83721697,0,DQ087279,Aedes pseudoscutellaris reovirus viral segment 4
72,341721,NC_007670,83721699,0,DQ087280,Aedes pseudoscutellaris reovirus viral segment 5
73,341721,NC_007671,83721701,0,DQ087281,Aedes pseudoscutellaris reovirus viral segment 6
74,341721,NC_007672,83721703,0,DQ087282,Aedes pseudoscutellaris reovirus viral segment 7
75,341721,NC_007673,83721705,0,DQ087283,Aedes pseudoscutellaris reovirus viral segment 8
76,341721,NC_007674,83721707,0,DQ087284,Aedes pseudoscutellaris reovirus viral segment 9
77,10817,NC_001467,9626669,0,J02057,African cassava mosaic virus viral segment DNA A
78,10817,NC_001468,9626670,0,J02058,African cassava mosaic virus viral segment DNA B
79,1399914,NC_022519,548894527,0,KF147833,African elephant polyomavirus 1
80,12480,NC_004763,531523124,0,K02562,African green monkey polyomavirus viral segment Unknown
81,338079,NC_010820,189490154,0,M74895,African green monkey simian foamy virus viral segment Unknown
82,40050,NC_006021,50253375,0,U94887,African horse sickness virus viral segment 1
83,40050,NC_006009,50261344,0,D12479,African horse sickness virus viral segment 10
84,40050,NC_005996,50261322,0,AF021235,African horse sickness virus viral segment 2
85,40050,NC_006017,50261326,0,M94681,African horse sickness virus viral segment 3
86,40050,NC_006012,50261320,0,D14402,African horse sickness virus viral segment 4
87,40050,NC_006020,50253373,0,U73658,African horse sickness virus viral segment 5
88,40050,NC_006018,50261328,0,M94682,African horse sickness virus viral segment 6
89,40050,NC_006011,50253371,0,D12533,African horse sickness virus viral segment 7
90,40050,NC_006016,50261324,0,M69090,African horse sickness virus viral segment 8
91,40050,NC_006019,50261330,0,U33000,African horse sickness virus chromosome segment 9
92,185218,NC_012519,226309581,0,AY072921,African oil palm ringspot virus viral segment Unknown
93,10497,NC_044943,1755166961,0,KM262845,African swine fever virus
94,10497,NC_044951,1755167622,0,AY261364,African swine fever virus
95,10497,NC_044952,1755167623,0,AY261363,African swine fever virus
96,10497,NC_044959,1916862781,0,FR682468,African swine fever virus
97,10497,NC_044944,1755167121,0,AY261360,African swine fever virus
98,10497,NC_044945,1755167122,0,KM111294,African swine fever virus
99,10497,NC_044946,1755167291,0,KM111295,African swine fever virus
100,10497,NC_044948,1755167619,0,KP843857,African swine fever virus
101,10497,NC_044953,1755167624,0,AY261362,African swine fever virus
102,10497,NC_044954,1755167625,0,AY261361,African swine fever virus
103,10497,NC_044942,1755166799,0,KP055815,African swine fever virus
104,10497,NC_044949,1755167620,0,AY261366,African swine fever virus
105,10497,NC_044950,1755167621,0,AY261365,African swine fever virus
106,10497,NC_044955,1755167626,0,KX354450,African swine fever virus
107,10497,NC_044941,1755166635,0,KM262844,African swine fever virus
108,10497,NC_044947,1755167453,0,KM102979,African swine fever virus
109,10497,NC_001659,723456162,0,U18466,African swine fever virus viral segment Unknown
110,443876,NC_044956,1755167862,0,AM712239,African swine fever virus Benin 97/1
111,686262,NC_044958,1755168179,0,FN557520,African swine fever virus E75
112,443878,NC_044957,1755168019,0,AM712240,African swine fever virus OURT 88/3
113,1329380,NC_021202,498907897,0,JX972141,Ageratum Yellow vein China virus - OX1 viral segment DNA A
114,1260769,NC_019547,423262451,0,JX913532,Ageratum enation alphasatellite viral segment Unknown
115,188333,NC_003434,19352426,0,AJ437618,Ageratum enation virus viral segment DNA A
116,2755028,NC_022127,532565974,0,JX463340,Ageratum latent virus 1998 viral segment RNA 1
117,2755028,NC_022128,532565977,0,JX463341,Ageratum latent virus 1998 viral segment RNA 2
118,2755028,NC_022129,532565984,0,JX463342,Ageratum latent virus 1998 viral segment RNA 3
119,912035,NC_014746,313493551,0,FR717140,Ageratum leaf curl Buea betasatellite viral segment Unknown
120,743035,NC_014744,313501306,0,FR717143,Ageratum leaf curl Cameroon alphasatellite viral segment Unknown
121,635076,NC_012557,226597568,0,FN298804,Ageratum leaf curl Cameroon betasatellite viral segment Unknown
122,912033,NC_014645,311788801,0,FR717144,Ageratum leaf curl Cameroon virus viral segment DNA A
123,1175505,NC_020889,473973283,0,KC589700,Ageratum leaf curl betasatellite viral segment Unknown
124,298650,NC_006384,54646388,0,AJ851005,Ageratum leaf curl virus - [G52] viral segment DNA A
125,169687,NC_005046,33300797,0,AJ316026,Ageratum yellow leaf curl betasatellite viral segment Unknown
126,1454227,NC_023443,584593487,0,KF785752,Ageratum yellow vein China alphasatellite viral segment DNA 1
127,329288,NC_007067,66396483,0,AJ971257,Ageratum yellow vein China betasatellite viral segment Unknown
128,222078,NC_004090,22128013,0,AJ495813,Ageratum yellow vein China virus - [Hn2] viral segment DNA A
129,437063,NC_010812,189426769,0,DQ866124,Ageratum yellow vein Hualian virus viral segment DNA A
130,437061,NC_038913,1464310362,0,DQ866132,Ageratum yellow vein Hualian virus-[Taiwan:Hualian4:2000] viral segment DNA A
131,915293,NC_003414,18959285,0,AJ416153,Ageratum yellow vein Singapore alphasatellite viral segment Unknown
132,222079,NC_002981,14647158,0,AF314144,Ageratum yellow vein Sri Lanka virus viral segment DNA A
133,222441,NC_004627,29135250,0,AF307861,Ageratum yellow vein Taiwan virus viral segment DNA A
134,185750,NC_003403,18702122,0,AJ252072,Ageratum yellow vein betasatellite viral segment Unknown
135,44560,NC_004626,29126650,0,X74516,Ageratum yellow vein virus viral segment DNA A
136,44560,NC_027040,821316976,0,KJ744212,Ageratum yellow vein virus viral segment DNA A
137,41763,NC_005903,48843530,0,AY623626,Agropyron mosaic virus viral segment Unknown
138,208013,NC_011345,209170884,0,EU839994,Agrotis ipsilon multiple nucleopolyhedrovirus viral segment Unknown
139,10464,NC_039213,1464315467,0,KR584663,Agrotis segetum granulovirus
140,1006583,NC_015451,330850810,0,HM566138,Aguacate virus viral segment L
141,1006583,NC_015450,330850808,0,HM566137,Aguacate virus viral segment M
142,1006583,NC_015452,330850812,0,HM566139,Aguacate virus viral segment S
143,1313215,NC_001918,9630643,0,AB010145,Aichi virus 1 viral segment Unknown
144,194965,NC_004421,25057978,0,AB084788,Aichivirus B viral segment Unknown
145,70566,NC_009894,157939615,0,AB190458,Akabane virus viral segment L
146,70566,NC_009895,157939617,0,AB100604,Akabane virus viral segment M
147,70566,NC_009896,157939567,0,AB000851,Akabane virus viral segment S
148,35252,NC_002531,10140926,0,AF005370,Alcelaphine gammaherpesvirus 1 viral segment Unknown
149,2885846,NC_001524,9627074,0,M15953,Alces alces papillomavirus 1 viral segment Unknown
150,28314,NC_001662,9628278,0,M20036,Aleutian mink disease virus viral segment Unknown
151,12321,NC_001495,9626924,0,L00163,Alfalfa mosaic virus viral segment RNA 1
152,12321,NC_002024,50355594,0,X01572,Alfalfa mosaic virus viral segment RNA 2
153,12321,NC_002025,9626928,0,K02703,Alfalfa mosaic virus viral segment RNA 3
154,515575,NC_010736,189009878,0,EU410442,Algerian watermelon mosaic virus
155,452758,NC_010947,190336512,0,EF602306,Allamanda leaf curl virus viral segment DNA A
156,1317107,NC_024009,612184434,0,KC202818,Allamanda leaf mottle distortion virus viral segment DNA A
157,1317107,NC_040180,1543824340,0,MG969497,Allamanda leaf mottle distortion virus viral segment DNA B
158,317027,NC_012211,357580105,0,FJ670570,Allium virus X viral segment Unknown
159,144752,NC_010249,164607202,0,AY216502,Allpahuayo mammarenavirus viral segment L
160,144752,NC_010253,164682564,0,AY012687,Allpahuayo mammarenavirus viral segment S
161,10570,NC_001678,9628445,0,M60184,Alphapapillomavirus 12 viral segment Unknown
162,333767,NC_001694,9628574,0,U31793,Alphapapillomavirus 3 viral segment Unknown
163,337043,NC_001352,9626032,0,X55964,Alphapapillomavirus 4 viral segment Unknown
164,337042,NC_001357,9626069,0,X05015,Alphapapillomavirus 7 viral segment Unknown
165,316983,NC_007408,75750459,0,AB206396,Alstroemeria virus X viral segment Unknown
166,85454,NC_007731,85718599,0,AY863024,Alternanthera mosaic virus viral segment Unknown
167,447606,NC_009562,148828664,0,DQ641716,Alternanthera yellow vein betasatellite viral segment Unknown
168,337826,NC_007211,71658834,0,AJ965540,Alternanthera yellow vein virus viral segment DNA A
169,483537,NC_010984,190643480,0,AB368492,Alternaria alternata virus 1 viral segment L
170,483537,NC_010989,190643486,0,AB438027,Alternaria alternata virus 1 viral segment M1
171,483537,NC_010990,190643491,0,AB438028,Alternaria alternata virus 1 viral segment M2
172,483537,NC_010991,190643496,0,AB438029,Alternaria alternata virus 1 viral segment S
173,1766767,NC_029056,985757043,0,KT581960,Alternaria brassicicola fusarivirus 1 viral segment Unknown
174,284687,NC_009947,158713825,0,AJ781166,Amasya cherry disease associated chrysovirus viral segment 1
175,284687,NC_009946,158713823,0,AJ781165,Amasya cherry disease associated chrysovirus viral segment 2
176,284687,NC_009945,158711661,0,AJ781164,Amasya cherry disease associated chrysovirus viral segment 3
177,284687,NC_009944,158711659,0,AJ781163,Amasya cherry disease associated chrysovirus viral segment 4
178,284689,NC_006441,55770804,0,AJ781168,Amasya cherry disease-associated mycovirus viral segment RNA 1
179,284689,NC_006440,55770802,0,AJ781167,Amasya cherry disease-associated mycovirus viral segment RNA 2
180,1195163,NC_018402,400354974,0,AB724113,Amazon lily mild mottle virus viral segment RNA 1
181,1195163,NC_018403,400354993,0,AB724114,Amazon lily mild mottle virus viral segment RNA 2
182,1195163,NC_018404,400355025,0,AB724115,Amazon lily mild mottle virus viral segment RNA 3
183,265294,NC_005832,45686008,0,AY150217,Ambystoma tigrinum virus viral segment Unknown
184,1344113,NC_022755,557307918,0,JX569193,American bat vesiculovirus TFFN-2013 viral segment Unknown
185,465447,NC_010584,182682776,0,EF589098,American grass carp reovirus viral segment 1
186,465447,NC_010593,182682795,0,EF589107,American grass carp reovirus viral segment 10
187,465447,NC_010594,182682797,0,EF589108,American grass carp reovirus viral segment 11
188,465447,NC_010585,182682778,0,EF589099,American grass carp reovirus viral segment 2
189,465447,NC_010586,182682780,0,EF589100,American grass carp reovirus viral segment 3
190,465447,NC_010587,182682782,0,EF589101,American grass carp reovirus viral segment 4
191,465447,NC_010588,182682784,0,EF589102,American grass carp reovirus viral segment 5
192,465447,NC_010589,182682786,0,EF589103,American grass carp reovirus viral segment 6
193,465447,NC_010590,182682788,0,EF589104,American grass carp reovirus viral segment 7
194,465447,NC_010591,182682791,0,EF589105,American grass carp reovirus viral segment 8
195,465447,NC_010592,182682793,0,EF589106,American grass carp reovirus viral segment 9
196,1177630,NC_017859,386644969,0,JQ245696,American hop latent virus viral segment Unknown
197,134632,NC_003451,19697298,0,AF235033,American plum line pattern virus viral segment RNA 1
198,134632,NC_003452,19697300,0,AF235165,American plum line pattern virus viral segment RNA 2
199,134632,NC_003453,19697302,0,AF235166,American plum line pattern virus viral segment RNA 3
200,28321,NC_002520,9964314,0,AF250284,Amsacta moorei entomopoxvirus viral segment Unknown
201,312275,NC_011559,212525933,0,AY751780,Anagyris vein yellowing virus viral segment Unknown
202,104388,NC_013036,255683134,0,EU082088,Anatid alphaherpesvirus 1 viral segment Unknown
203,1542745,NC_024907,686983197,0,KJ938716,Ancient caribou feces associated virus viral segment Unknown
204,73819,NC_020470,459642388,0,JX508291,Andean potato latent virus viral segment Unknown
205,1296569,NC_020471,459642392,0,JX508290,Andean potato mild mosaic virus viral segment Unknown
206,1476485,NC_023876,821316663,0,KC967282,Andrographis yellow vein leaf curl betasatellite viral segment Unknown
207,461126,NC_028753,971740320,0,KM593801,Anellovirus PRA4 viral segment Unknown
208,352882,NC_007733,1274080351,0,DQ219415,Angelonia flower break virus viral segment Unknown
209,1420600,NC_023421,581976502,0,KC469701,Anguilla anguilla circovirus
210,150286,NC_013668,388262476,0,FJ940765,Anguillid herpesvirus 1 viral segment Unknown
211,62099,NC_023426,582973099,0,AP013055,Anomala cuprea entomopoxvirus viral segment Unknown
212,487311,NC_011317,208429851,0,EU233812,Anopheles gambiae densovirus viral segment Unknown
213,1465751,NC_023848,602259401,0,KF938901,Anopheles minimus iridovirus viral segment Unknown
214,1398939,NC_023682,609252151,0,KF298278,Anopheline-associated C virus viral segment 1
215,1398939,NC_023683,608309558,0,KF298279,Anopheline-associated C virus viral segment 2
216,1460071,NC_023483,586929324,0,KF751885,Antheraea pernyi iflavirus viral segment Unknown
217,161494,NC_008035,154551150,0,DQ486030,Antheraea pernyi nucleopolyhedrovirus viral segment Unknown
218,31507,NC_008520,827044641,0,DQ813662,Anticarsia gemmatalis nucleopolyhedrovirus viral segment Unknown
219,50290,NC_016447,360040900,0,FJ483970,Aotine betaherpesvirus 1 viral segment Unknown
220,209529,NC_004365,24943167,0,AF536531,Aphid lethal paralysis virus viral segment Unknown
221,1897732,NC_028381,951885494,0,KR912180,Aphis glycines virus 2 viral segment Unknown
222,1100043,NC_027925,937424915,0,KR819915,Apis mellifera filamentous virus viral segment Unknown
223,168135,NC_014905,318054196,0,HM363516,Apium virus Y
224,307461,NC_018504,402502112,0,FJ914221,Apocheima cinerarium nucleopolyhedrovirus viral segment Unknown
225,1036963,NC_024893,685511394,0,HQ625440,Apodemus sylvaticus papillomavirus 1 viral segment Unknown
226,64280,NC_003676,20178606,0,AF160193,Apoi virus viral segment Unknown
227,12175,NC_001409,9626205,0,M58152,Apple chlorotic leaf spot virus viral segment Unknown
228,73494,NC_003463,19747252,0,X99487,Apple dimple fruit viroid viral segment Unknown
229,190808,NC_003777,20451031,0,E29032,Apple fruit crinkle viroid viral segment Unknown
230,1211388,NC_018714,449538504,0,HE963831,Apple green crinkle associated virus viral segment Unknown
231,101688,NC_003787,20451024,0,AB030940,Apple latent spherical virus viral segment RNA 1
232,101688,NC_003788,20451026,0,AB030941,Apple latent spherical virus viral segment RNA 2
233,12319,NC_003464,19744910,0,AF174584,Apple mosaic virus viral segment RNA 1
234,12319,NC_003465,19744912,0,AF174585,Apple mosaic virus viral segment RNA 2
235,12319,NC_003480,19744914,0,U15608,Apple mosaic virus viral segment RNA 3
236,12895,NC_001340,11497494,0,X17696,Apple scar skin viroid viral segment Unknown
237,28347,NC_001749,57864579,0,D14995,Apple stem grooving virus viral segment Unknown
238,35350,NC_003462,443615329,0,D21829,Apple stem pitting virus viral segment Unknown
239,75387,NC_014821,315506976,0,HQ339956,Apricot latent virus viral segment Unknown
240,307677,NC_006946,62362154,0,AY713379,Apricot pseudo-chlorotic leaf spot virus viral segment Unknown
241,1343920,NC_023295,571350945,0,HG008921,Apricot vein clearing associated virus viral segment Unknown
242,185782,NC_005166,38147300,0,AF403398,Aquareovirus C viral segment 1
243,185782,NC_005175,38147319,0,AF403407,Aquareovirus C viral segment 10
244,185782,NC_005176,38147321,0,AF403408,Aquareovirus C viral segment 11
245,185782,NC_005167,38147302,0,AF403399,Aquareovirus C viral segment 2
246,185782,NC_005168,38147304,0,AF403400,Aquareovirus C viral segment 3
247,185782,NC_005169,38147306,0,AF403401,Aquareovirus C viral segment 4
248,185782,NC_005170,38147308,0,AF403402,Aquareovirus C viral segment 5
249,185782,NC_005171,38147310,0,AF403403,Aquareovirus C viral segment 6
250,185782,NC_005172,38147312,0,AF403404,Aquareovirus C viral segment 7
251,185782,NC_005173,38147315,0,AF403405,Aquareovirus C viral segment 8
252,185782,NC_005174,38147317,0,AF403406,Aquareovirus C viral segment 9
253,12271,NC_006057,50399854,0,AY303786,Arabis mosaic virus viral segment RNA 1
254,12271,NC_006056,50399852,0,AY017339,Arabis mosaic virus viral segment RNA 2
255,190809,NC_003523,20066014,0,D00664,Arabis mosaic virus large satellite RNA viral segment Unknown
256,196399,NC_001546,9627203,0,M21212,Arabis mosaic virus small satellite RNA viral segment Unknown
257,857288,NC_018451,401715661,0,GQ369531,Arabis mosaic virus small satellite RNA barley/CHE/1991 viral segment RNA3-VI
258,211977,NC_020808,471237005,0,EF614259,Aravan lyssavirus viral segment Unknown
259,416419,NC_008695,119756985,0,AM419438,Archaeal BJ1 virus viral segment Unknown
260,2282642,NC_040838,1571847606,0,MH425569,Arctopus echinatus-associated virus
261,1585924,NC_024014,612184454,0,HG797710,Arhar cryptic virus-I viral segment RNA 1
262,1585924,NC_024010,612184441,0,HG967638,Arhar cryptic virus-I viral segment RNA 3
263,1585924,NC_024011,672215923,0,HG967639,Arhar cryptic virus-I viral segment RNA 4
264,1587534,NC_024015,612184456,0,HG917912,Arhar cryptic virus-II viral segment RNA 2
265,556524,NC_014609,309259994,0,EU715328,Armigeres subalbatus virus SaX06-AK20 viral segment Unknown
266,64303,NC_009026,255614072,0,AY632536,Aroa virus viral segment Unknown
267,405558,NC_018176,396587253,0,DQ925486,Arracacha mottle virus
268,257463,NC_020898,475195700,0,JQ437415,Arracacha virus B viral segment RNA 1
269,257463,NC_020897,475195693,0,JQ581051,Arracacha virus B viral segment RNA 2
270,1133751,NC_017914,387600881,0,JN620802,Artemisia virus A viral segment Unknown
271,1131485,NC_016752,374674409,0,JQ037754,Artibeus jamaicensis parvovirus 1 viral segment Unknown
272,12142,NC_001339,9625551,0,X62493,Artichoke mottled crinkle virus viral segment Unknown
273,904698,NC_023635,589892881,0,HM566144,Arumowot virus viral segment L
274,904698,NC_023633,589892876,0,HM566143,Arumowot virus viral segment M
275,904698,NC_023634,589892878,0,HM566145,Arumowot virus viral segment S
276,1027880,NC_015523,339276123,0,HQ425778,Asclepias asymptomatic virus viral segment Unknown
277,39681,NC_011808,219504396,0,EU919666,Asparagus virus 2 viral segment RNA 1
278,39681,NC_011809,219504472,0,EU919667,Asparagus virus 2 viral segment RNA 2
279,39681,NC_011807,219552941,0,X86352,Asparagus virus 2 viral segment RNA 3
280,445435,NC_010416,169303556,0,AB304848,Asparagus virus 3 viral segment Unknown
281,445435,NC_003400,18652418,0,AJ316085,Asparagus virus 3 viral segment Unknown
282,1087068,NC_020103,441431941,0,HE588144,Aspergillus foetidus dsRNA mycovirus viral segment RNA 1
283,1087068,NC_020100,441431935,0,HE588145,Aspergillus foetidus dsRNA mycovirus viral segment RNA 2
284,1087068,NC_020101,441431937,0,HE588146,Aspergillus foetidus dsRNA mycovirus viral segment RNA 3
285,1087068,NC_020102,441431939,0,HE647818,Aspergillus foetidus dsRNA mycovirus viral segment RNA 4
286,568715,NC_011400,209902360,0,FJ222451,Astrovirus MLB1 viral segment Unknown
287,858367,NC_014320,306478716,0,HM450380,Astrovirus MLB1 HK05 viral segment Unknown
288,683172,NC_016155,380035083,0,JF742759,Astrovirus MLB2 viral segment Unknown
289,1247114,NC_019028,410428374,0,JX857870,Astrovirus MLB3 viral segment Unknown
290,645687,NC_013060,255357299,0,FJ973620,Astrovirus VA1 viral segment Unknown
291,683173,NC_018669,407868423,0,GQ502193,Astrovirus VA2 viral segment Unknown
292,683174,NC_019026,410428372,0,JX857868,Astrovirus VA3 viral segment Unknown
293,1247113,NC_019027,410428373,0,JX857869,Astrovirus VA4 viral segment Unknown
294,1137931,NC_016896,378554472,0,JQ340310,Astrovirus wild boar/WBAstV-1/2011/HUN viral segment Unknown
295,1236391,NC_019853,430025795,0,JX159987,Ateles paniscus polyomavirus 1 viral segment Unknown
296,85618,NC_001987,9631195,0,AF083424,Ateline gammaherpesvirus 3 viral segment Unknown
297,37961,NC_003470,19744944,0,L39125,Atkinsonella hypoxylon virus viral segment 1
298,37961,NC_003471,19744946,0,L39126,Atkinsonella hypoxylon virus viral segment 2
299,37961,NC_003472,19744948,0,L39127,Atkinsonella hypoxylon virus viral segment segment 3
300,1489836,NC_024031,619852653,0,KJ577139,Atlantic salmon calicivirus viral segment Unknown
301,348296,NC_007654,83722643,0,DQ174103,Atlantic salmon swim bladder sarcoma virus viral segment Unknown
302,44158,NC_003900,21218488,0,AF126284,Aura virus viral segment Unknown
303,674971,NC_007522,78484344,0,AB193726,Aurantiochytrium single-stranded RNA virus 01 viral segment Unknown
304,90961,NC_003243,17158068,0,AF081020,Australian bat lyssavirus viral segment Unknown
305,190810,NC_003553,20136756,0,X17101,Australian grapevine viroid viral segment Unknown
306,46015,NC_001623,9627742,0,L22858,Autographa californica nucleopolyhedrovirus viral segment Unknown
307,2364132,NC_040845,1571847636,0,MH824555,Avian HDV-like agent
308,219704,NC_004828,31543992,0,AY186198,Avian adeno-associated virus ATCC VR-865 viral segment Unknown
309,281492,NC_006263,51949968,0,AY629583,Avian adeno-associated virus strain DA-1 viral segment Unknown
310,11958,NC_001402,9626152,0,M14008,Avian carcinoma virus viral segment Unknown
311,93465,NC_005947,49248517,0,AJ238124,Avian endogenous retrovirus EAV-HP viral segment Unknown
312,1002273,NC_015396,330370657,0,HM590588,Avian gyrovirus 2 viral segment Unknown
313,11946,NC_015116,323363050,0,HQ425636,Avian leukemia virus viral segment Unknown
314,363745,NC_001408,9626201,0,M37980,Avian leukosis virus - RSA viral segment Unknown
315,38525,NC_039231,1464315675,0,AY640317,Avian metapneumovirus
316,11867,NC_001866,9629900,0,AF033809,Avian myelocytomatosis virus viral segment Unknown
317,38170,NC_015126,323409485,0,FR694191,Avian orthoreovirus viral segment L1
318,38170,NC_015127,323409487,0,FR694192,Avian orthoreovirus viral segment L2
319,38170,NC_015128,323409489,0,FR694193,Avian orthoreovirus viral segment L3
320,38170,NC_015129,323409491,0,FR694194,Avian orthoreovirus viral segment M1
321,38170,NC_015130,323409493,0,FR694195,Avian orthoreovirus viral segment M2
322,38170,NC_015131,323714223,0,FR694196,Avian orthoreovirus viral segment M3
